0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,73,5,8,0,5,67,155,31,118,0,0,0,0,0,0,9,67,0,1,0,0,122,0,33,16,1,0,51,0,0,0,0,0,0,0,358,1,2,66,14,32,71,7,5,8,21,39,1,0,0,0,0,0,33,44,60,267,220,35,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,9,0,0,1,1,7,1,8,9,1,8,3,0,0,0,121,39,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,0,10,0,17,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,510,25,97,1584,0,0,14,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,5,0,0,0,0,0,0,15,19,1,40,134,0,0,0,0,0,0,0
2,0,0,0,1,0,2,11,3,11,44,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,8,0,0,0,0,2,661,79,8,33,1,1,7,0,2,0,0,0,0,1,0,0,0,0,0,15,23,2,110,20,1572,2144,684,3472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
0,0,0,0,0,0,0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0,12,3,2,0,0,46,0,0,0,0,0,0,0,0,0,1,0,0,7,5,0,0,0,746,578,250,2806,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,0,0
0,0,0,0,0,0,0,10,2,3,11,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,26,0,92,136,70,85,79,9,0,0,6,1,4,0,0,0,0,0,0,0,0,0,1,3,8,0,10,16,623,249,318,1047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,2,7,3,1,0,0,0,0,1,2,0,0,2,96,0
0,0,0,0,0,0,1,206,132,13,191,9,133,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,36,0,3,1,65,1,0,6,0,12,1,2,0,22,71,0,1543,1,170,2604,540,1415,305,356,125,274,189,140,49,743,248,37,6,24,15,44,31,1162,447,618,5834,66,50,0,2,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,31,6,3,0,2,1,17,41,7,2,8,0,1,7,1,1,1,16,329,9,0
0,0,0,0,0,0,0,2,2,4,32,1,0,0,0,15,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,2,32,0,40,1,0,1,0,3,1,66,1,3,0,3,1,1,36,649,21,1021,273,1085,41,143,17,151,151,233,71,174,68,70,0,0,0,1,0,70,40,37,92,303,8,4,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,1,4,13,1,4,11,0,9,42,0,1,3,9,60,0,0
0,0,0,0,0,0,0,53,15,6,53,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,20,0,28,0,0,142,6,22,10,17,162,0,5,14,2,90,8,2,4,10,3,3,0,7,9,17,45,15,14,0,1,0,12,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,23,1,0
10,3,5,19,0,23,28,608,161,353,1010,79,159,0,0,0,0,0,4,0,0,0,28,19,0,0,0,2,0,0,0,0,5,65,0,0,0,2,0,7,0,81,0,100,0,143,507,157,51,0,0,494,9,57,4,19,264,0,32,116,9,376,43,30,17,36,3,71,0,4366,1407,1201,4036,67,159,0,1,0,477,1,0,87,0,0,6,0,0,0,0,0,0,0,1,0,2,1,0,2,1,6,63,0,194,235,32,38,12,16,13,1,2,126,5,0
8,0,0,5,0,3,12,37,27,12,127,1,2,2,0,32,9,0,8,0,2,15,252,63,27,0,0,1,0,0,0,0,6,0,2,0,16,33,0,31,0,99,0,0,0,1,0,0,20,0,0,61,63,47,127,9,6,0,8,9,12,205,6,6,1,1,7,9,0,629,190,144,386,53,156,25,76,91,6,18,0,98,7,0,7,0,0,0,1,0,0,0,7,49,12,12,0,15,9,12,32,8,11,13,2,133,30,14,8,19,2,28,12,7
35,5,23,28,1,35,36,335,129,40,288,12,5,2,0,2,0,0,1,1,3,3,4,1,3,0,0,3,0,0,0,16,208,14,14,5,4,43,0,92,5,109,1,6,11,4,14,15,60,1,1,540,260,371,153,101,31,50,58,55,23,194,99,8,29,63,6,463,52,1211,258,503,1980,216,285,7,21,26,3,2,3,4,1,0,30,0,0,0,1,3,0,0,7,57,12,42,0,7,9,86,458,48,44,54,3,70,86,29,52,62,72,157,72,10
5,0,4,3,0,6,3,16,4,5,29,1,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,2,1,0,4,0,0,7,0,1,1864,1,0,0,7,6,5,24,1,4,1,1,0,1,0,47,50,75,173,49,111,3,3,678,10,3,0,37,27,0,2,0,0,0,0,4,0,0,2,0,4,6,0,9,4,5,744,10,30,62,5,2,16,4,4,4,3984,81,5,0
0,0,0,63,0,118,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,13,0,0,0,0,287,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,818,2,0,0,0,0,0,0,2,0,0,0,0,0
0,0,0,0,0,0,0,231,6,158,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,1108,0,6,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,8,1161,11,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1541,200,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,235,0,0,30,12,0,0,0,0,0,0,0,0,0
7,2,7,7,0,10,27,89,53,34,178,19,45,0,2,0,0,0,0,0,2,1,6,2,3,0,0,2,0,0,2,1,3,5,5,5,8,5,0,4,0,9,4,3,0,1,0,0,12,1,2,15,2,13,8,65,58,56,2357,203,32,510,17,23,12,17,10,99,143,368,285,397,1320,429,49,42,40,261,10,10,29,660,83,55,204,249,655,1201,6,90,105,360,95,27,46,447,486,145,32,180,438,139,1235,970,52,6005,506,111,88,87,313,1350,69,5
